"","P","A"
"402",30,34.3186895644589
"403",31,30.2331867253907
"404",32,33.4106283186207
"405",32,30.3961655956188
"406",8,29.059976236331
"407",26,18.886673098565
"408",32,25.0995732675518
"409",21,28.6397718751331
"410",13,24.8036686028018
"411",25,22.408057296178
"412",35,29.3057702418319
"413",70,25.1016043164152
"414",70,61.8272097367426
"415",60,60.1659168810121
"416",47,50.3286041837048
"417",37,41.1634427963547
"418",35,40.0672682212131
"419",36,38.3596830542711
"420",39,25.1102601154957
"421",34,41.6092670848068
"422",40,42.5016745655684
"423",58,43.0598921453697
"424",49,39.2248839574427
"425",33,33.7087781359926
"426",26,30.7239338781607
"427",24,26.8729108052787
"428",5,23.1293018147734
"429",6,15.4219507749429
"430",7,8.95213918923384
"431",3,15.8549444298232
"432",39,18.0239296387843
"433",16,40.0503336170621
"434",23,30.2848201939558
"435",20,35.4701565391803
"436",25,38.0933529690795
"437",31,38.3564994749762
"438",38,40.516002593
"439",38,46.5594894991718
"440",34,38.4117927050498
"441",46,41.159456564646
"442",56,43.1934795862188
"443",38,25.1271801216411
"444",29,41.1889651369033
"445",34,36.4028703456573
"446",35,36.7921519519071
"447",34,41.7228671916952
"448",31,29.9345769258222
"449",19,25.1895154343552
"450",15,19.2848205687618
"451",16,17.2961778751597
"452",16,16.1374046210483
"453",7,15.3606421445211
"454",9,9.94358890687161
"455",7,11.0405570722003
"456",21,12.3203163148732
"457",21,23.5329396334089
"458",36,23.3779298539631
"459",31,37.3406939769403
"460",55,44.3974178243226
"461",64,59.5014850996076
"462",63,61.1997889981682
"463",64,57.2196750816122
"464",43,53.9492395712293
"465",29,43.5357494057923
"466",19,34.6332869592959
"467",23,30.2163963997316
"468",26,31.3451834548782
"469",25,32.8171992792422
"470",25,36.2415188929285
"471",31,31.4507425375826
"472",21,24.3039618271297
"473",19,16.6710808998705
"474",15,13.7041356808468
"475",9,13.8058040116179
"476",10,12.2401618033864
"477",10,10.9122642742343
"478",10,10.1677860265029
"479",13,12.076155215848
"480",12,14.1777815599541
"481",13,15.8880130651322
"482",13,16.0989723902896
"483",13,16.8682003511498
"484",13,21.771387232747
"485",16,20.9488297695333
"486",16,23.2123214292443
"487",19,21.870911290898
"488",20,25.1494537788019
"489",20,25.1495829539268
"490",21,22.1442504078733
"491",27,21.3048096816651
"492",37,29.1966320570543
"493",43,36.6758601526926
"494",68,46.2297094358385
"495",40,46.8957141269233
"496",23,28.7475007371742
"497",22,16.9386349431474
"498",21,20.326865330945
"499",23,16.5914997353846
"500",16,17.9304828849594
"501",14,16.3070642703392
"502",14,15.2240016578068
"503",17,16.0303062382218
"504",23,25.1599760553171
"505",32,25.1609307534447
"506",29,28.6054149953049
"507",42,29.1853374143491
"508",43,41.5528112284028
"509",37,43.3737228059203
"510",38,38.4994155417588
"511",33,34.1258775829864
"512",24,32.6952124222774
"513",27,24.9525603654336
"514",27,27.7622244827588
"515",25,29.0018194796216
"516",37,29.5113095946662
"517",58,45.2659307952572
"518",71,66.596858311173
"519",60,61.9247196330816
"520",44,39.9209875878454
"521",37,29.7985226417946
"522",22,27.821919562626
"523",28,24.458489261485
"524",22,26.1411684062935
"525",20,21.8224841860223
"526",18,20.3984670159976
"527",22,19.5041766747191
"528",36,21.9809612117966
"529",33,29.6701967512157
"530",40,34.7063442216919
"531",42,39.3936539824336
"532",36,38.8403850668936
"533",38,39.1581618172049
"534",36,38.1376142527681
"535",32,33.6986406026803
"536",44,36.8098839751258
"537",43,43.1819750477255
"538",38,41.6429288580803
"539",40,38.7192927157623
"540",62,41.5889063233403
"541",61,63.5817471536773
"542",62,25.2083521135843
"543",56,70.7914645660298
"544",44,49.2277339089436
"545",41,39.2718327165972
"546",47,32.5230957537791
"547",33,35.8844677936905
"548",27,30.547343729096
"549",28,25.6519429196086
"550",28,25.2222415647904
"551",28,25.1932521460434
"552",30,25.0421736016149
"553",35,25.8460679676742
"554",30,31.3846216252118
"555",27,28.1101760592449
"556",26,26.4365252576192
"557",24,25.6674816671365
"558",25,21.9905531359903
"559",29,27.8059490154038
"560",24,26.9598337429521
"561",24,27.235372230047
"562",27,30.8546404114982
"563",45,32.6611775239666
"564",62,47.728434116829
"565",74,59.6927382633653
"566",66,70.9439667769653
"567",51,66.9008519971531
"568",54,52.3212948623897
"569",52,53.1349601918064
"570",50,57.5186348552841
"571",46,47.3589022267891
"572",45,45.2272453959341
"573",44,48.0138492293761
"574",41,39.8977208117076
"575",34,37.3843206070361
"576",34,25.2591772448387
"577",37,32.9400389711994
"578",32,35.9198691805232
"579",38,25.2633594174228
"580",29,36.9289968889695
"581",31,28.7234277008882
"582",31,33.3871399116063
"583",38,45.6896687460565
"584",39,46.4337811089642
"585",44,44.0354821361653
"586",51,49.8525080925051
"587",63,53.5712428210063
"588",79,61.3205488901418
"589",100,74.3483437459738
"590",106,95.1062477954084
"591",80,91.507116455646
"592",72,62.9106751519488
"593",65,65.3817270174284
"594",44,54.7514011151644
"595",35,38.9145776666973
"596",30,34.0657407667749
"597",21,26.8027285575614
"598",21,21.3135223374834
"599",25,23.0910660362477
"600",26,25.9619343651041
"601",30,23.5233742340967
"602",31,29.797458338816
"603",28,29.1933280075768
"604",28,24.9171397022414
"605",28,25.0313468820503
"606",26,24.6080756437181
"607",25,21.8570683558349
"608",25,25.6174017584888
"609",27,26.2760748026008
"610",22,27.1532003302475
"611",21,25.2995015404237
"612",16,25.5921559541264
"613",17,25.9644828953599
"614",17,19.1088967320555
"615",20,20.4998813952275
"616",21,19.5255363022704
"617",17,19.4847925089564
"618",15,16.2320301403148
"619",14,15.0309696294664
"620",20,17.4176138743893
"621",21,22.847060249778
"622",22,25.0943410856333
"623",25,28.9459251531303
"624",27,32.9751783522835
"625",27,32.1929564087777
"626",31,31.045325279573
"627",35,37.9097762271706
"628",38,40.926609331761
"629",38,37.1125959209628
"630",22,33.8872371808372
"631",19,19.7924818651185
"632",18,24.7718222064383
"633",13,16.3141709863218
"634",21,23.365643481506
"635",27,30.1277956565098
"636",27,27.1817957236203
"637",36,27.124688655301
"638",40,41.0094813590058
"639",35,38.98939918948
"640",26,33.2005382325291
"641",19,27.2314460749622
"642",21,21.9516926990855
"643",17,22.2415484442035
"644",16,17.932194058106
"645",13,18.0552099733387
"646",14,17.7708114893223
"647",18,16.429526742483
"648",23,18.3213553953243
"649",22,23.3378930341875
"650",23,23.5654671681898
"651",21,28.7265354964496
"652",26,29.2300821418023
"653",29,34.6696686146819
"654",29,35.2869609428525
"655",30,32.2463487174264
"656",35,35.4188577545825
"657",36,38.726111535678
"658",30,40.8253591596598
"659",34,36.9105312106632
"660",32,39.2235427914012
"661",41,39.4963759394143
"662",67,50.1834944708829
"663",53,58.8262717195959
"664",40,43.9341325366533
"665",32,36.5501925251482
"666",23,29.5624579926673
"667",24,28.0135075037852
"668",20,27.6949605605738
"669",17,24.5035644509811
"670",26,18.502852261918
"671",29,24.8948599084326
"672",22,25.1455497526741
"673",22,20.0950421332214
"674",25,22.7756119361159
"675",33,23.06172470112
"676",34,25.3037760385672
"677",42,43.7183305208082
"678",40,47.5098454294732
"679",44,38.2524650886663
"680",42,39.5230908517125
"681",39,41.92622390227
"682",46,40.2586447961269
"683",49,47.1952836331767
"684",54,49.9045417977906
"685",56,53.9861367896735
"686",74,61.5169418991209
"687",79,72.3519649368001
"688",56,68.3725991426438
"689",41,41.9426779480466
"690",26,39.1142886205966
"691",22,29.6487179240693
"692",29,23.3260108186066
"693",22,25.0271489274107
"694",6,22.348874215075
"695",23,13.6678737504361
"696",35,22.3518670666578
"697",34,31.2351997006726
"698",29,32.6471309126123
"699",28,30.8945698699392
"700",30,28.8582174350413
"701",48,35.4810171885663
"702",49,56.0490099890712
"703",63,44.5343953001473
"704",70,57.2991565883227
"705",46,63.4863268258367
"706",55,44.0805335598264
"707",44,48.5457916321991
"708",36,43.5443328524556
"709",59,44.5093656670158
"710",63,63.9445713239114
"711",56,58.9802253194744
"712",60,53.9062589318864
"713",46,47.4905823479001
"714",35,33.8892986271845
"715",36,30.9970922331687
"716",19,30.2775776211516
"717",23,21.9430818786335
"718",33,22.1419980873349
"719",24,26.8708668468371
"720",25,23.4510683680455
"721",26,28.9804281829984
"722",25,29.3778635733371
"723",33,27.2405651718104
"724",32,29.632437324201
"725",27,29.3153482196292
"726",15,29.4269995404243
"727",40,22.1881931239339
"728",29,41.4697114760784
"729",35,31.1559320409292
"730",25,34.741692140106
"731",35,29.5646273134926
"732",39,36.7841201901707
"733",45,42.1754216443388
"734",38,45.1502973287179
"735",43,46.7520482414467
"736",47,36.971537072982
"737",45,44.8018810992025
"738",42,42.7403595516163
"739",48,35.5495624518716
"740",71,40.7094794805041
"741",69,44.8104535560087
"742",42,44.7935257351983
"743",28,29.9694741300088
"744",11,22.0099182688846
"745",3,13.6123944784317
"746",7,10.7602564814891
"747",17,16.9151332879665
"748",2,18.9149254078077
"749",24,7.55250677432463
"750",37,23.36853005541
"751",17,35.9174503739088
"752",24,15.0867151668116
"753",22,23.1114238362777
"754",8,22.802417041143
"755",6,15.0846556540691
"756",43,10.1302214874204
"757",21,37.6031268719255
"758",10,21.440086600753
"759",24,24.1880279720919
"760",49,33.3140877017954
"761",61,33.4189983914308
"762",29,39.7747733499229
"763",27,31.609470320042
"764",23,29.0848938375248
"765",28,36.1544178687284
"766",26,36.6555278932199
"767",43,25.2509380852417
"768",63,54.8907112294957
"769",75,56.7536983143172
"770",74,71.3259907127941
"771",88,80.0290360949207
"772",63,78.4318515078677
"773",45,70.1568922380814
"774",25,41.3594049096659
"775",18,22.9916852956816
"776",17,25.2513778787791
"777",33,17.3620013987342
"778",32,33.3771519870042
"779",13,32.7006257596613
"780",23,19.6755419919749
"781",16,18.7023003336174
"782",29,16.7099912162529
"783",24,28.1666831718995
"784",22,26.4667616497315
"785",20,23.5751235013911
"786",14,13.4930440876156
"787",11,17.5286756920333
"788",9,15.7439484825321
"789",5,11.4984847349145
"790",12,9.968448554375
"791",8,13.4733375905701
"792",9,11.8983742806961
"793",11,15.0605330766434
"794",7,25.2405872658551
"795",4,14.0612111979495
"796",7,13.0031593284578
"797",16,14.0332854546834
"798",43,26.8421282492796
"799",34,46.2032991192692
"800",43,35.8713845456119
"801",55,47.1488420589289
"802",54,54.4090145271295
"803",20,51.5611203049811
"804",41,26.8029707445153
"805",27,25.2346732871006
"806",38,40.2107467130541
"807",47,40.9015305094131
"808",39,34.7953381353915
"809",31,22.6582927650306
"810",19,22.2834439967184
"811",13,18.4319699305339
"812",14,11.1000441843392
"813",19,25.2367214182864
"814",7,15.7450580505684
"815",2,10.8158134522366
"816",4,5.75563403788382
"817",1,7.11199562717989
"818",1,8.87651415713434
"819",1,5.97993303715652
"820",1,7.64845440687753
"821",15,9.44081911601772
"822",2,19.3091317109564
"823",3,4.18644763741351
"824",5,4.35793066101522
"825",7,10.8632601416609
"826",17,14.3996925808989
"827",9,21.4193885057139
"828",14,14.1818654960069
"829",28,22.5897510285508
"830",47,34.4398341590047
"831",27,41.308183621978
"832",21,24.6825811869277
"833",22,20.0075770736245
"834",18,21.8546659520073
"835",19,25.111772823525
"836",33,25.5262601084928
"837",30,33.0265880053105
"838",38,27.1801644163412
"839",30,35.308546196361
"840",31,27.438960584495
"841",35,32.3117905493387
"842",34,35.1458411238101
"843",27,32.1959278310604
"844",28,36.2087676368279
"845",38,36.6472111402529
"846",48,43.0879080314191
"847",56,55.2939378867656
"848",71,53.829354420806
"849",69,64.3766429199439
"850",54,63.6265321895576
"851",60,25.2256615104967
"852",63,53.3084287053231
"853",50,58.1697480593057
"854",55,62.1061975776698
"855",65,58.1386626488268
"856",67,55.7924810721206
"857",78,56.7362975576221
"858",67,62.4358225042279
"859",65,47.1878634225775
"860",50,41.5349661878017
"861",29,36.9810392468523
"862",34,25.9316165709828
"863",37,28.1767676490845
"864",43,25.2505178383246
"865",31,36.8909840280124
"866",7,31.4224745816342
"867",4,16.3013618508738
"868",24,17.1533634406201
"869",15,25.9295876793999
"870",18,24.5417667382138
"871",42,25.7037541746831
"872",50,39.9090734799845
"873",49,48.8602147599877
"874",51,47.6352730216132
"875",40,51.6348232899336
"876",32,46.5761170671571
"877",48,40.6630559811436
"878",56,55.7807058274403
"879",74,63.2187019885774
"880",64,55.3237246581997
"881",56,50.1514883223908
"882",48,45.2299701080576
"883",39,41.0701005946026
"884",21,33.2587392735495
"885",3,24.7818645277028
"886",8,15.2692164194363
"887",15,15.0744378103648
"888",30,17.1674026918411
"889",29,32.3266014011517
"890",4,25.2765704799372
"891",24,20.0182177029607
"892",50,41.1666178782742
"893",56,50.5974206240723
"894",49,59.1037257704714
"895",43,45.3221272017538
"896",40,43.9117491477412
"897",33,37.8267654928046
"898",36,35.2963315114324
"899",55,41.7395270274246
"900",38,59.2974557105063
"901",46,44.7318324338681
"902",55,51.3925738975385
"903",90,64.0841003251283
"904",56,61.4442685877496
"905",49,48.1914109409533
"906",35,36.1816408108567
"907",30,36.0917048969105
"908",23,25.300125041224
"909",26,23.2785379742932
"910",20,23.8801541650024
"911",9,20.1533513218097
"912",15,15.1953265138401
"913",17,16.7373604472597
"914",18,17.0478357596243
"915",16,20.2866867776953
"916",25,18.3900256898727
"917",35,29.4692405272592
"918",4,34.0145081648798
"919",11,9.93507737274282
"920",13,13.7224567890031
"921",20,14.8945675228059
"922",12,21.5574037348664
"923",1,14.5901880839342
"924",1,10.0864060557849
"925",5,13.5774964125227
"926",30,23.0342935757377
"927",29,45.8568851931644
"928",49,35.9837149483081
"929",57,47.717442974632
"930",17,45.8138744626757
"931",32.5,19.0259953365583
"932",25,25.3122578415526
"933",15,23.8045807921072
"934",10,14.3148009928229
"935",3,9.67415211995989
"936",19,5.83513309781813
"937",22,17.3413738586853
"938",17,19.308951890974
"939",20,16.9660279700427
"940",22,19.7294142073651
"941",27,23.8178905583311
"942",32,28.7042048169117
"943",29,34.9117091349655
"944",23,33.0161777962637
"945",22,25.6090118111124
"946",29,25.9449307331712
"947",31,31.1601694185586
"948",30,29.237687549647
"949",28,30.2376261685122
"950",27,32.7342761560109
"951",27,29.243900462157
"952",21,30.7430429463844
"953",25,24.4543856088393
"954",31,28.8932801992344
"955",27,35.4696688304552
"956",28,26.2323899511692
"957",36,29.193841606338
"958",22,35.1905088557112
"959",19,23.2127357094343
"960",21,22.0761095554063
"961",22,22.8049904168699
"962",31,20.9533023591362
"963",30,30.3167321738798
"964",36,31.2840268642185
"965",41,31.1466064097421
"966",31,41.7435064693763
"967",34,36.0092044654163
"968",38,32.8032135518784
"969",36,38.4600503083338
"970",23,33.6162740034087
"971",16,25.2619168588843
"972",22,20.2517708922179
"973",26,25.4795981133636
"974",27,27.1225028533972
"975",29,30.5486285738546
"976",31,26.9877590239578
"977",31,27.0921126881789
"978",30,26.1024062765452
"979",32,26.3768765177872
"980",34,29.1042915251652
"981",37,36.313832591875
"982",29,33.5287756303379
"983",25,29.2264423057424
"984",22,26.358614423819
"985",22,22.6739615257608
"986",27,23.3591057900539
"987",28,28.1517503626886
"988",35,32.3851051062604
"989",46,35.7912323894133
"990",55,51.0070003377299
"991",50,56.7787029449162
"992",31,49.4054652504653
"993",32,35.3474546956718
"994",31,36.3022779451708
"995",32,32.7463734525505
"996",58,39.6652116827616
"997",56,52.6635970079979
"998",62,56.3925244143294
"999",64,59.0969800490445
"1000",57,66.3205943614922
"1001",62,54.9174887892946
"1002",65,57.4526631707471
"1003",76,51.6096115992086
"1004",67,57.8582667189584
"1005",61,56.8717990125752
"1006",61,49.0131168800527
"1007",61,48.2823376967885
"1008",56,50.9950029637959
"1009",63,55.1729925017645
"1010",58,59.8009006814902
"1011",40,50.4565860523087
"1012",51,25.4099589268904
"1013",67,57.5278118034489
"1014",60,73.8288190505191
"1015",70,60.018874657784
"1016",109,76.5023971547508
"1017",96,91.0951583335361
"1018",73,86.1985818605897
"1019",62,69.8695058686182
"1020",72,63.2095322412598
"1021",57,58.1793981013229
"1022",87,70.6226201121132
"1023",90,77.0216629901016
"1024",96,74.9241762739551
"1025",85,66.6708162362109
"1026",89,67.5769362018057
"1027",83,74.7435366381358
"1028",79,69.6033750567482
"1029",55,63.3729778722872
"1030",49,45.0668937431232
"1031",40,40.2834503001733
"1032",36,35.8220077095959
"1033",43,35.9984501470805
"1034",45,41.4480496938999
"1035",39,39.0433602715202
"1036",50,40.1908343219921
"1037",33,45.5156205428322
"1038",38,40.1460677635695
"1039",44,44.1057357584751
"1040",37,52.0452113976964
"1041",38,45.0819923208818
"1042",55,47.4408748462106
"1043",39,51.4310394235037
"1044",36,48.4347894542881
"1045",44,40.9694102557454
"1046",46,43.8904816080931
"1047",54,56.4436850732068
"1048",43,60.9291136870002
"1049",48,42.7558483696285
"1050",51,25.5061634099195
"1051",49,49.9245852379578
"1052",21,48.7791887903244
"1053",5,22.2637076003325
"1054",12,13.8352361777828
"1055",19,15.0918710938571
"1056",20,20.4345815257633
"1057",11,20.9907062749147
"1058",8,16.0872892456408
"1059",14,15.1048019931962
"1060",19,23.7041339801123
"1061",24,30.004833063892
"1062",37,35.5223423157384
"1063",44,41.7679840844364
"1064",47,46.265952079967
"1065",40,50.7402320357764
"1066",32,43.4248556047251
"1067",26,39.205058981179
"1068",29,36.4079398630776
"1069",54,41.111316563251
"1070",51,57.9690545806133
"1071",55,60.3098491571871
"1072",50,52.860641710595
"1073",32,38.9214859000068
"1074",26,31.969079700803
"1075",34,27.2113545868093
