"","FECHA","HORA","PM25","CO","T","HR","DV","VV"
"22801","01-01-2011",100,7,0.2,10.32,85.58,219.7,0.123
"22802","01-01-2011",200,6,0.2,10.07,87.17,181.5,0.254
"22803","01-01-2011",300,6,0.3,9.725,88.5,206.2,0.211
"22804","01-01-2011",400,10,0.4,9.7,89.18,221.3,0.174
"22805","01-01-2011",500,12,0.4,10.05,89,294,0.232
"22806","01-01-2011",600,8,0.4,10.81,75.08,293.5,0.558
"22807","01-01-2011",700,12,0.4,12.2,84.08,270.1,0.657
"22808","01-01-2011",800,17,0.4,14.45,75.83,223.5,1.144
"22809","01-01-2011",900,19,0.4,17.82,66.08,220.4,1.388
"22810","01-01-2011",1000,17,0.4,20.43,59.58,219.2,1.75
"22811","01-01-2011",1100,18,0.3,23.31,53.08,230.4,1.897
"22812","01-01-2011",1200,18,0.2,26.02,46.58,238.1,1.873
"22813","01-01-2011",1300,11,0.1,26.13,45.83,246.3,2.31
"22814","01-01-2011",1400,8,0.1,26.83,43.42,253.6,2.564
"22815","01-01-2011",1500,6,0.301,25.29,45.83,253.9,3.47
"22816","01-01-2011",1600,11,0.2,23.92,48.83,253.8,3.337
"22817","01-01-2011",1700,13,0.101,22.71,51.58,257.6,3.126
"22818","01-01-2011",1800,6,0.199,20.57,56.83,258,2.702
"22819","01-01-2011",1900,10,0.199,17.81,63.17,252.6,2.413
"22820","01-01-2011",2000,8,0.3,15.82,67.42,265.7,2.696
"22821","01-01-2011",2100,10,0.183,14.81,68.92,257.8,1.75
"22822","01-01-2011",2200,10,0.2,13.62,72.75,250.9,0.395
"22823","01-01-2011",2300,10,0.2,12.3,77.83,236.9,0.23
"22824","01-01-2011",0,9,1.021,11.39,81.33,29.27,0.049
"22825","02-01-2011",100,8,0.1,11.01,82.42,2.17,0.01
"22826","02-01-2011",200,8,0.299,10.55,83,122.4,0.136
"22827","02-01-2011",300,9,0.1,10.26,84.17,117.8,0.259
"22828","02-01-2011",400,8,1.213,9.958,84.83,59.1,0.102
"22829","02-01-2011",500,9,0.241,9.817,85,101.6,0.191
"22830","02-01-2011",600,13,0.1,10.49,85.08,230,0.487
"22831","02-01-2011",700,16,0.2,13.96,73.67,251.1,0.87
"22832","02-01-2011",800,14.75,0.2,16.81,62.42,254.1,1.144
"22833","02-01-2011",900,0,0.101,18.06,60.08,266.3,1.436
"22834","02-01-2011",1000,2,0.1,20.66,53.75,256.6,1.668
"22835","02-01-2011",1100,0,0.1,22.39,49.75,249.3,1.904
"22836","02-01-2011",1200,0.333,0.282,23.72,46.08,257.8,2.265
"22837","02-01-2011",1300,15.67,0.299,24.62,42.83,252.5,2.473
"22838","02-01-2011",1400,0.25,0.2,24.51,43.33,257.8,2.954
"22839","02-01-2011",1500,14.67,0.1,23.07,46.33,258.8,3.413
"22840","02-01-2011",1600,0.583,0.291,21.83,49,253.3,3.476
"22841","02-01-2011",1700,26.58,0.4,20.65,51.58,255.4,3.204
"22842","02-01-2011",1800,5.5,1.138,19.78,54,259.3,2.651
"22843","02-01-2011",1900,32.5,1.683,18.43,56.67,259,2.557
"22844","02-01-2011",2000,9.083,1.104,16.62,60.5,260.8,1.997
"22845","02-01-2011",2100,13.92,1.13,15.14,64.42,259.2,1.66
"22846","02-01-2011",2200,8.917,0.18,14.18,67.83,255,1.164
"22847","02-01-2011",2300,4.083,0.207,13.41,70.83,253.5,0.965
"22848","02-01-2011",0,8.833,0.2,12.54,73.58,240.2,0.434
"22849","03-01-2011",100,2.083,0.6,11.49,77.83,233.1,0.143
"22850","03-01-2011",200,4.917,0.7,11.11,78.42,139.6,0.206
"22851","03-01-2011",300,0,0.6,9.95,83.33,299.7,0.142
"22852","03-01-2011",400,1.917,0.2,10.22,83.25,82.09,0.406
"22853","03-01-2011",500,20.33,0.3,9.975,83.5,34.4,0.357
"22854","03-01-2011",600,40.42,0.7,10.78,81.17,355.9,0.101
"22855","03-01-2011",700,107,0.3,15.45,65.75,93.57,0.329
"22856","03-01-2011",800,0,0.3,18.34,56.92,113.6,0.251
"22857","03-01-2011",900,0,0.2,20.57,50.92,144.4,0.756
"22858","03-01-2011",1000,0,0.2,22.64,46.5,160.9,0.674
"22859","03-01-2011",1100,0,0.2,25.07,41.92,238.1,1.014
"22860","03-01-2011",1200,0,0.2,26.52,39.5,233.9,1.888
"22861","03-01-2011",1300,0.167,0.2,27.61,36.92,246,2.028
"22862","03-01-2011",1400,8.833,0.1,26.59,38.17,258.9,2.7
"22863","03-01-2011",1500,3.5,0.2,25.22,39.25,255.7,3.217
"22864","03-01-2011",1600,7.75,0.1,23.86,41.25,254.3,3.008
"22865","03-01-2011",1700,0,0.1,22.41,43.67,257.2,3.393
"22866","03-01-2011",1800,0,0.1,20.27,48.42,264.6,4.402
"22867","03-01-2011",1900,3,0.1,18.09,54.5,260.2,3.246
"22868","03-01-2011",2000,2,0.1,15.96,63.92,265.2,2.149
"22869","03-01-2011",2100,2,0.1,14.82,69.5,265.5,1.356
"22870","03-01-2011",2200,3,0.1,14.13,73.42,252.5,1.341
"22871","03-01-2011",2300,0,0.1,13.36,72.5,236.5,1.173
"22872","03-01-2011",0,3,0.1,12.82,70.42,272.8,0.666
"22873","04-01-2011",100,2.083,0.2,12.65,74.5,242.6,0.439
"22874","04-01-2011",200,3,0.1,12.07,76.33,309.2,0.117
"22875","04-01-2011",300,3,0.2,12.22,77,215.8,0.272
"22876","04-01-2011",400,4,0.1,12.57,76,277.4,0.383
"22877","04-01-2011",500,3,0.2,12.9,75.5,111.2,0.227
"22878","04-01-2011",600,3,0.2,12.99,77,152.1,0.392
"22879","04-01-2011",700,6,0.2,15.69,67.58,261.4,0.428
"22880","04-01-2011",800,3.083,0.2,18.2,58.67,238.6,0.844
"22881","04-01-2011",900,2.083,0.2,20.18,50,206.4,0.879
"22882","04-01-2011",1000,7,0.2,21.89,44.75,242.8,1.078
"22883","04-01-2011",1100,3,0.2,23.45,40.33,258,1.454
"22884","04-01-2011",1200,0.583,0.2,24.45,36.33,262.8,1.816
"22885","04-01-2011",1300,0,0.1,24.82,36.42,268.3,2.058
"22886","04-01-2011",1400,0,0.1,25.8,32.33,257.8,1.745
"22887","04-01-2011",1500,0,0.1,25.82,32.5,259.8,1.887
"22888","04-01-2011",1600,9.917,0.1,24.93,38.58,260.6,2.613
"22889","04-01-2011",1700,4.083,0.2,23.5,43.67,267.5,3.283
"22890","04-01-2011",1800,4,0.2,22.52,47.75,266.3,2.7
"22891","04-01-2011",1900,5,0.2,21.14,51.25,272.1,2.223
"22892","04-01-2011",2000,4,0.2,18.91,57.33,277.8,2.102
"22893","04-01-2011",2100,4,0.2,17.59,60.83,268.2,1.031
"22894","04-01-2011",2200,2,0.2,15.93,66.58,226.2,0.781
"22895","04-01-2011",2300,3,0.2,14.66,69.5,199.4,0.246
"22896","04-01-2011",0,3,0.2,13.36,74.5,357.6,0.161
"22897","05-01-2011",100,6,0.2,13.21,74.83,47.52,0.532
"22898","05-01-2011",200,4,0.2,12.54,77.25,69.65,0.503
"22899","05-01-2011",300,4,0.2,11.53,80.25,43.47,0.287
"22900","05-01-2011",400,8,0.2,11.02,81.5,59.41,0.162
"22901","05-01-2011",500,11,0.3,10.67,82.42,61.22,0.415
"22902","05-01-2011",600,15,0.3,11.86,80.25,47.02,0.288
"22903","05-01-2011",700,13,0.3,16.81,65.92,145.1,0.747
"22904","05-01-2011",800,10,0.3,20.16,56.5,115.1,1.144
"22905","05-01-2011",900,6,0.2,22.24,49.67,143.2,1.337
"22906","05-01-2011",1000,7,0.2,24.94,42.08,171.3,1.01
"22907","05-01-2011",1100,11,0.2,27.6,33.58,200.8,1.179
"22908","05-01-2011",1200,9,0.2,29.48,31.08,249.3,1.156
"22909","05-01-2011",1300,9,0.2,31.17,25.33,267.9,1.542
"22910","05-01-2011",1400,8,0.2,32.23,23.58,254.2,1.651
"22911","05-01-2011",1500,7,0.2,31.78,23.58,260.4,1.997
"22912","05-01-2011",1600,9,0.2,30.42,29,257.1,2.585
"22913","05-01-2011",1700,10,0.2,29.14,32.42,257.9,2.089
"22914","05-01-2011",1800,11,0.2,27.17,36.42,258.5,1.82
"22915","05-01-2011",1900,11,0.2,24.99,41,255.1,0.986
"22916","05-01-2011",2000,13,0.2,21.62,49.25,234.5,0.777
"22917","05-01-2011",2100,14,0.3,18.77,58.92,191.5,0.561
"22918","05-01-2011",2200,17,0.3,16.61,65.08,227.3,0.604
"22919","05-01-2011",2300,16,0.3,15.07,70.75,280.6,0.325
"22920","05-01-2011",0,16,0.3,14.65,71.67,321.1,0.372
"22921","06-01-2011",100,13,0.2,13.72,75.17,163.6,0.158
"22922","06-01-2011",200,9,0.2,12.68,79.33,162.4,0.456
"22923","06-01-2011",300,7,0.2,11.65,83.08,315.8,0.053
"22924","06-01-2011",400,12,0.3,11.77,82.67,103.2,0.334
"22925","06-01-2011",500,12,0.3,10.86,84.58,215.9,0.035
"22926","06-01-2011",600,11,0.2,11.43,84.25,190,0.318
"22927","06-01-2011",700,18,0.3,14.82,73,211.3,0.671
"22928","06-01-2011",800,18,0.3,17.96,64.08,242.9,1.11
"22929","06-01-2011",900,20,0.3,20.08,59.42,226.3,1.696
"22930","06-01-2011",1000,22,0.3,22.76,54.08,225.8,2.134
"22931","06-01-2011",1100,20,0.3,25.65,45.33,239.7,1.857
"22932","06-01-2011",1200,20,0.2,26.31,43.42,249.1,2.171
"22933","06-01-2011",1300,20,0.2,26.76,43.42,249.1,2.463
"22934","06-01-2011",1400,15,0.2,26.2,44.33,250.5,3.005
"22935","06-01-2011",1500,12,0.2,24.38,48.83,255.6,3.82
"22936","06-01-2011",1600,10,0.2,23.09,53.25,254.1,3.299
"22937","06-01-2011",1700,10,0.2,20.53,61.17,252.4,3.612
"22938","06-01-2011",1800,9,0.2,18.44,67.25,246.8,2.661
"22939","06-01-2011",1900,7,0.2,16.41,73,254.6,2.749
"22940","06-01-2011",2000,8,0.2,15.06,77.25,252.4,2.102
"22941","06-01-2011",2100,6,0.2,14.26,80.25,253.1,1.579
"22942","06-01-2011",2200,6,0.2,13.88,61.67,262.7,1.386
"22943","06-01-2011",2300,6,0.2,13.44,82.33,268.2,1.117
"22944","06-01-2011",0,6,0.2,12.92,83.5,281.7,0.848
"22945","07-01-2011",100,7,0.2,12.65,84.27,268.5,0.718
"22946","07-01-2011",200,9,0.2,13.66,81.17,265.1,0.897
"22947","07-01-2011",300,10,0.2,13.98,79.83,293.1,0.658
"22948","07-01-2011",400,10,0.2,14.13,79,260.8,0.236
"22949","07-01-2011",500,10,0.2,14.19,79.58,210.1,0.137
"22950","07-01-2011",600,13,0.2,14.36,79.58,172.8,0.62
"22951","07-01-2011",700,13,0.2,14.8,78.17,232.2,0.552
"22952","07-01-2011",800,14,0.2,15.34,76.25,228.6,0.845
"22953","07-01-2011",900,13,0.2,16.16,72.42,243.1,0.848
"22954","07-01-2011",1000,14,0.2,17.02,70.17,269.9,1.405
"22955","07-01-2011",1100,14,0.2,19.31,62.58,277.1,1.931
"22956","07-01-2011",1200,16,0.2,22.27,54.17,244.5,1.671
"22957","07-01-2011",1300,18,0.2,24.57,47.5,253.6,1.777
"22958","07-01-2011",1400,23,0.2,25.45,43.83,253.6,1.962
"22959","07-01-2011",1500,17,0.2,25.35,43.33,261.1,2.413
"22960","07-01-2011",1600,15,0.2,25.26,42.25,254.6,2.246
"22961","07-01-2011",1700,13,0.2,24.24,44.33,255.2,2.349
"22962","07-01-2011",1800,11,0.2,22.59,48.5,249.6,1.665
"22963","07-01-2011",1900,11,0.2,20.32,54.83,252.2,1.353
"22964","07-01-2011",2000,9,0.2,17.77,62.58,263.6,1.725
"22965","07-01-2011",2100,10,0.2,15.92,68.92,242.9,0.743
"22966","07-01-2011",2200,8,0.2,14.29,75,257.4,0.27
"22967","07-01-2011",2300,8,0.2,13.01,80.08,220,0.535
"22968","07-01-2011",0,7,0.2,11.85,84.33,232.5,0.126
"22969","08-01-2011",100,5,0.2,11.27,86.75,200.6,0.154
"22970","08-01-2011",200,6,0.2,10.8,88.25,198.6,0.13
"22971","08-01-2011",300,8,0.2,10.66,89,164.1,0.16
"22972","08-01-2011",400,7,0.2,10.47,89.42,133.9,0.056
"22973","08-01-2011",500,17,0.4,10.18,89.33,83.51,0.331
"22974","08-01-2011",600,17,0.3,10.38,88.25,251.2,0.045
"22975","08-01-2011",700,21,0.4,14.25,77.42,184.6,0.357
"22976","08-01-2011",800,16,0.3,18.17,65.58,238.1,0.66
"22977","08-01-2011",900,19,0.3,20.78,59.33,211.8,1.227
"22978","08-01-2011",1000,20,0.3,23.92,51.42,212.3,1.028
"22979","08-01-2011",1100,16,0.3,26.57,44.75,245.5,1.388
"22980","08-01-2011",1200,13,0.3,28.54,38.25,251.7,1.557
"22981","08-01-2011",1300,12,0.2,29.83,33.75,262.4,1.815
"22982","08-01-2011",1400,15,0.2,29.84,36.42,261.5,2.394
"22983","08-01-2011",1500,14,0.2,28.76,40,251.8,2.305
"22984","08-01-2011",1600,13,0.2,27.42,41.58,253.8,2.491
"22985","08-01-2011",1700,13,0.2,26.42,43.75,253.1,2.179
"22986","08-01-2011",1800,13,0.2,24.09,48.33,248,1.703
"22987","08-01-2011",1900,12,0.2,21.56,52.75,246.7,1.463
"22988","08-01-2011",2000,15,0.3,19.35,54.42,250.1,1.274
"22989","08-01-2011",2100,21,0.3,17.6,58.75,250.7,0.559
"22990","08-01-2011",2200,11,0.3,15.21,68.25,243.5,0.336
"22991","08-01-2011",2300,19,0.3,14.44,71.67,353.7,0.291
"22992","08-01-2011",0,19,0.4,14.13,71.83,124.2,0.118
"22993","09-01-2011",100,24,0.4,13.73,74,86.25,0.36
"22994","09-01-2011",200,17,0.4,13.41,74.92,98.44,0.341
"22995","09-01-2011",300,19,0.4,12.82,77.25,94.96,0.186
"22996","09-01-2011",400,19,0.4,12.17,78.92,97.23,0.181
"22997","09-01-2011",500,21,0.5,11.86,80.5,46.6,0.221
"22998","09-01-2011",600,24,0.4,12.5,78,147.9,0.136
"22999","09-01-2011",700,27,0.4,16.43,66.58,272.3,0.441
"23000","09-01-2011",800,30,0.4,20.38,56.25,234,0.794
"23001","09-01-2011",900,25,0.3,22.32,52.25,214.4,1.488
"23002","09-01-2011",1000,21,0.3,25.37,45.67,231.2,1.501
"23003","09-01-2011",1100,19,0.3,27.97,40.42,243.5,1.534
"23004","09-01-2011",1200,18,0.2,28.15,39.42,252.3,2.391
"23005","09-01-2011",1300,21,0.2,26.72,43.5,251.2,3.295
"23006","09-01-2011",1400,28,0.2,25.86,45.17,257,3.747
"23007","09-01-2011",1500,38,0.3,25.13,45.75,257.5,4.071
"23008","09-01-2011",1600,88,0.6,24.01,49.33,258.6,3.848
"23009","09-01-2011",1700,109,0.8,22.22,54.75,256.9,3.573
"23010","09-01-2011",1800,41,0.6,20.15,61.17,257.4,3.024
"23011","09-01-2011",1900,17,0.5,18.06,67.92,254.9,2.098
"23012","09-01-2011",2000,10,0.2,16.46,72.08,254.3,1.323
"23013","09-01-2011",2100,25,0.3,15.17,77.67,251.3,1.073
"23014","09-01-2011",2200,18,0.3,14.02,81.92,263.4,0.659
"23015","09-01-2011",2300,9,0.3,13.21,85,263.1,0.464
"23016","09-01-2011",0,6,0.3,12.51,87.25,277.7,0.218
"23017","10-01-2011",100,8,0.2,12.5,87.89,352.2,0.053
"23018","10-01-2011",200,8,0.2,12.95,87,207.4,0.147
"23019","10-01-2011",300,12,0.2,13,86,250.3,0.548
"23020","10-01-2011",400,14,0.2,12.92,90.42,274.6,0.573
"23021","10-01-2011",500,14,0.2,12.92,71.83,280.2,0.466
"23022","10-01-2011",600,14,0.2,13.02,80.08,299,0.734
"23023","10-01-2011",700,16,0.2,13.62,83,294,0.975
"23024","10-01-2011",800,17,0.2,14.78,78.67,275.6,0.776
"23025","10-01-2011",900,19,0.2,17.94,68.92,214.1,1.463
"23026","10-01-2011",1000,19,0.2,21.25,60.08,229.5,1.461
"23027","10-01-2011",1100,18,0.2,23.52,54.25,217.4,1.933
"23028","10-01-2011",1200,15,0.2,26.27,46.42,241.7,1.681
"23029","10-01-2011",1300,15,0.2,27.71,37.25,255.4,2.212
"23030","10-01-2011",1400,18,0.2,27.26,39.67,253.7,2.925
"23031","10-01-2011",1500,16,0.2,24.86,45.33,251.6,3.547
"23032","10-01-2011",1600,15,0.1,23.29,47.58,251,3.247
"23033","10-01-2011",1700,12,0.1,22.06,49.58,253.7,3.065
"23034","10-01-2011",1800,11,0.1,20.02,53.42,251.7,2.788
"23035","10-01-2011",1900,9,0.2,17.77,59.42,250.5,2.114
"23036","10-01-2011",2000,9,0.2,15.49,65.75,247.3,1.73
"23037","10-01-2011",2100,8,0.2,14,71.42,250.9,1.072
"23038","10-01-2011",2200,7,0.2,12.83,75.92,250.8,0.82
"23039","10-01-2011",2300,7,0.2,11.93,79.92,247,0.494
"23040","10-01-2011",0,5,0.2,11.19,83.25,281.5,0.256
"23041","11-01-2011",100,3,0.2,10.37,85.83,19.13,0.023
"23042","11-01-2011",200,4,0.2,10.03,87.09,280.8,0.019
"23043","11-01-2011",300,6,0.2,9.775,88.25,29.97,0.097
"23044","11-01-2011",400,6,0.2,9.6,88.92,97.8,0.056
"23045","11-01-2011",500,9,0.2,9.467,88,65.6,0.266
"23046","11-01-2011",600,11,0.2,9.683,87.83,35.15,0.035
"23047","11-01-2011",700,16,0.2,12.84,79.25,206.2,0.614
"23048","11-01-2011",800,14,0.2,16.24,68.17,241.4,0.682
"23049","11-01-2011",900,18,0.2,19.68,59.25,234.1,1.05
"23050","11-01-2011",1000,20,0.2,22.48,53.5,223,1.411
"23051","11-01-2011",1100,17,0.2,25.23,46.67,244.6,1.535
"23052","11-01-2011",1200,18,0.2,27.48,41.5,247.5,1.602
"23053","11-01-2011",1300,16,0.2,28.91,38.08,271.4,1.775
"23054","11-01-2011",1400,15,0.2,30.12,35.33,254.2,1.862
"23055","11-01-2011",1500,14,0.2,28.57,37.58,253.5,2.501
"23056","11-01-2011",1600,13,0.1,26.89,40.58,250.3,2.667
"23057","11-01-2011",1700,13,0.1,25.21,44.17,259.1,2.793
"23058","11-01-2011",1800,12,0.2,22.91,48.92,250.3,1.963
"23059","11-01-2011",1900,11,0.2,19.92,53.25,257.1,1.803
"23060","11-01-2011",2000,10,0.2,17.29,57.17,262.6,0.884
"23061","11-01-2011",2100,11,0.2,15.21,64.5,262.3,0.556
"23062","11-01-2011",2200,12,0.2,13.61,72.25,210.5,0.48
"23063","11-01-2011",2300,11,0.2,12.72,76.67,267.7,0.544
"23064","11-01-2011",0,9,0.2,11.78,79.92,237.4,0.135
"23065","12-01-2011",100,8,0.2,11.19,83.67,172.4,0.285
"23066","12-01-2011",200,10,0.2,10.71,86.17,124,0.136
"23067","12-01-2011",300,10,0.2,10.43,87.33,71.24,0.087
"23068","12-01-2011",400,15,0.3,10.52,86.33,83.95,0.463
"23069","12-01-2011",500,36,0.4,10.82,83.33,69.86,0.59
"23070","12-01-2011",600,37,0.5,10.97,82.08,120,0.387
"23071","12-01-2011",700,23,0.4,14.92,71.75,125.3,0.666
"23072","12-01-2011",800,36,0.4,18.91,60.5,152,1.152
"23073","12-01-2011",900,56,0.4,23.07,48.83,251.3,0.867
"23074","12-01-2011",1000,40,0.3,25.02,46.33,226.3,1.576
"23075","12-01-2011",1100,27,0.3,27.64,39.5,242.4,1.424
"23076","12-01-2011",1200,19,0.2,29.77,33.83,253.5,1.505
"23077","12-01-2011",1300,16,0.2,30.5,33.42,253.6,1.773
"23078","12-01-2011",1400,18,0.2,29.36,37,249,2.483
"23079","12-01-2011",1500,15,0.2,27.29,40.25,250.3,3.106
"23080","12-01-2011",1600,13,0.2,26.32,41.17,254.1,2.984
"23081","12-01-2011",1700,12,0.2,25.26,42.08,258.6,2.855
"23082","12-01-2011",1800,10,0.2,23.67,44.92,258.2,2.374
"23083","12-01-2011",1900,10,0.2,21.27,49.75,254.2,2.004
"23084","12-01-2011",2000,16,0.2,18.88,55.42,244.6,1.274
"23085","12-01-2011",2100,13,0.2,16.52,64.33,245.5,0.603
"23086","12-01-2011",2200,10,0.2,15.1,71.17,272.6,0.658
"23087","12-01-2011",2300,6,0.2,13.37,79.42,220.1,0.121
"23088","12-01-2011",0,5,0.2,12.64,82,4.472,0.051
"23089","13-01-2011",100,5,0.2,12.35,83.08,181.2,0.208
"23090","13-01-2011",200,5,0.2,11.51,86.42,51.85,0.095
"23091","13-01-2011",300,5,0.2,11.51,85.92,114.3,0.317
"23092","13-01-2011",400,9,0.2,11.28,85,88.9,0.242
"23093","13-01-2011",500,9,0.2,10.27,88,322.5,0.068
"23094","13-01-2011",600,15,0.3,11.41,86.75,68.81,0.175
"23095","13-01-2011",700,21,0.3,14.9,76.08,236.4,0.645
"23096","13-01-2011",800,13,0.2,18.16,65.92,224.8,0.981
"23097","13-01-2011",900,14,0.2,20.75,58.75,206.1,1.505
"23098","13-01-2011",1000,14,0.2,23.29,51.5,231.1,1.687
"23099","13-01-2011",1100,14,0.2,24.94,47,250.6,1.877
"23100","13-01-2011",1200,15,0.2,25.27,45.08,256.6,2.594
"23101","13-01-2011",1300,16,0.2,25.71,43.58,253.5,2.837
"23102","13-01-2011",1400,14,0.2,25.94,42.58,255,2.839
"23103","13-01-2011",1500,12,0.2,26.42,41.08,255.6,2.852
"23104","13-01-2011",1600,12,0.1,25.1,43.17,252.2,2.638
"23105","13-01-2011",1700,11,0.1,23.47,47.67,252.4,2.488
"23106","13-01-2011",1800,9,0.1,21.62,51.67,254.2,2.339
"23107","13-01-2011",1900,9,0.1,19.9,55.25,254.9,1.833
"23108","13-01-2011",2000,9,0.1,17.96,60.58,256.6,1.288
"23109","13-01-2011",2100,20,0.2,16.88,63.58,254.5,0.831
"23110","13-01-2011",2200,11,0.2,15.16,72.5,217.7,0.633
"23111","13-01-2011",2300,10,0.2,14.22,76.67,156.8,0.418
"23112","13-01-2011",0,6,0.2,12.99,81.67,207.2,0.217
"23113","14-01-2011",100,4,0.1,12.46,83.67,323.7,0.099
"23114","14-01-2011",200,5,0.1,11.97,85.25,49,0.008
"23115","14-01-2011",300,7,0.2,12.12,84.08,60.01,0.355
"23116","14-01-2011",400,10,0.2,11.63,85,58,0.182
"23117","14-01-2011",500,12,0.2,11.06,86.5,63.84,0.394
"23118","14-01-2011",600,16,0.3,12.17,82.67,63.63,0.705
"23119","14-01-2011",700,22,0.3,16.47,69,59.16,0.316
"23120","14-01-2011",800,16,0.2,19.9,58.33,170.4,0.608
"23121","14-01-2011",900,15,0.2,23.37,48.67,254.1,0.762
"23122","14-01-2011",1000,22,0.2,26.27,42.42,240.3,1.025
"23123","14-01-2011",1100,19,0.2,28.27,39.75,238,1.4
"23124","14-01-2011",1200,16,0.2,29.8,35.58,252,1.575
"23125","14-01-2011",1300,12,0.2,29.75,33,258.2,2.496
"23126","14-01-2011",1400,14,0.1,30.2,32.67,254.1,2.444
"23127","14-01-2011",1500,11,0.2,29.05,34.33,252.2,2.705
"23128","14-01-2011",1600,8,0.2,27.94,34.17,252.4,2.437
"23129","14-01-2011",1700,9,0.2,25.8,37.92,248.2,2.706
"23130","14-01-2011",1800,7,0.2,23.14,42.33,253.1,2.595
"23131","14-01-2011",1900,8,0.2,20.57,47.83,258.2,1.652
"23132","14-01-2011",2000,6,0.2,18.14,53.75,256.5,1.595
"23133","14-01-2011",2100,5,0.2,16.85,61.08,256,1.882
"23134","14-01-2011",2200,4,0.3,15.9,64.58,252.3,1.006
"23135","14-01-2011",2300,5,0.3,13.62,71.17,240.3,0.337
"23136","14-01-2011",0,6,0.3,12.44,74.83,160.8,0.465
"23137","15-01-2011",100,5,0.3,12.14,75.33,110.9,0.148
"23138","15-01-2011",200,21,0.3,12.17,76.67,49.15,0.634
"23139","15-01-2011",300,35,0.4,11.59,78.42,55.26,0.24
"23140","15-01-2011",400,22,0.3,10.37,83.08,109.3,0.092
"23141","15-01-2011",500,9,0.4,10.62,81.58,70.31,0.41
"23142","15-01-2011",600,30,0.4,11.1,79.67,23.68,0.143
"23143","15-01-2011",700,26,0.4,14.3,71,243.3,0.684
"23144","15-01-2011",800,10,0.2,17.27,62.17,232,1.107
"23145","15-01-2011",900,10,0.2,20.02,54.58,225.4,1.558
"23146","15-01-2011",1000,8,0.2,22.5,46.58,239.5,1.618
"23147","15-01-2011",1100,6,0.2,25.05,37.58,250.8,1.611
"23148","15-01-2011",1200,5,0.2,25.64,37,260,2.349
"23149","15-01-2011",1300,6,0.2,25.66,34.33,248,2.529
"23150","15-01-2011",1400,8,0.2,25.74,34.58,244.8,2.653
"23151","15-01-2011",1500,8,0.1,24.67,35.42,251.6,3.107
"23152","15-01-2011",1600,4,0.1,23.45,34.08,260.2,3.484
"23153","15-01-2011",1700,6,0.1,22.62,34.42,252.1,2.582
"23154","15-01-2011",1800,6,0.1,19.99,39.42,253.6,2.681
"23155","15-01-2011",1900,8,0.1,17.72,42.75,263.9,2.226
"23156","15-01-2011",2000,7,0.2,15.72,49.75,263.8,1.914
"23157","15-01-2011",2100,18,0.2,13.98,55.67,214.1,1.353
"23158","15-01-2011",2200,11,0.2,12.62,64.42,247.8,0.843
"23159","15-01-2011",2300,7,0.2,12.69,68.25,248.2,1.058
"23160","15-01-2011",0,8,0.2,11.54,74.67,70.76,0.116
"23161","16-01-2011",100,5,0.3,10.88,78.75,111.9,0.33
"23162","16-01-2011",200,10,0.3,9.808,80.5,28.32,0.303
"23163","16-01-2011",300,25,0.5,9.417,80.08,112.4,0.478
"23164","16-01-2011",400,12,0.4,9.083,82.17,24.91,0.61
"23165","16-01-2011",500,17,0.4,9.058,80.5,102.8,0.6
"23166","16-01-2011",600,17,0.3,9.9,79.92,243.6,0.38
"23167","16-01-2011",700,9,0.2,13.38,73.5,166.8,1.108
"23168","16-01-2011",800,5,0.2,16.78,54.83,155.7,0.925
"23169","16-01-2011",900,7,0.2,19.44,46.5,270.7,1.027
"23170","16-01-2011",1000,8,0.2,21.34,44.33,268.7,0.941
"23171","16-01-2011",1100,5,0.2,23.69,39,277.9,1.426
"23172","16-01-2011",1200,5,0.2,25.1,40.83,256.3,1.833
"23173","16-01-2011",1300,3,0.2,25.53,41.08,265.3,2.053
"23174","16-01-2011",1400,2,0.1,26.92,37.33,266.9,1.622
"23175","16-01-2011",1500,3,0.1,27.92,33.08,263.5,1.485
"23176","16-01-2011",1600,1,0.1,28.1,31.42,253.4,1.336
"23177","16-01-2011",1700,7,0.1,26.43,34.42,259.6,2.248
"23178","16-01-2011",1800,10,0.1,23.35,43.92,263.5,2.762
"23179","16-01-2011",1900,12,0.1,20.58,50,273.2,2.645
"23180","16-01-2011",2000,9,0.1,18.47,51.67,268.8,2.394
"23181","16-01-2011",2100,7,0.1,16.88,54.75,240.8,0.942
"23182","16-01-2011",2200,8,0.1,15.2,59.42,219.1,1.097
"23183","16-01-2011",2300,12,0.1,13.48,66.83,274,0.461
"23184","16-01-2011",0,7,0.1,12.61,68.83,320.6,0.202
"23185","17-01-2011",100,8,0.2,12.4,68.67,128.7,0.315
"23186","17-01-2011",200,8,0.2,11.38,73.08,28.46,0.216
"23187","17-01-2011",300,11,0.3,10.87,75,87.95,0.221
"23188","17-01-2011",400,15,0.2,10.47,76.42,75.78,0.423
"23189","17-01-2011",500,16,0.3,9.833,77.92,71.15,0.314
"23190","17-01-2011",600,15,0.3,10.72,75.83,2.504,0.258
"23191","17-01-2011",700,17,0.3,15.18,62.25,122,0.792
"23192","17-01-2011",800,12,0.2,19.12,50.83,100.1,0.364
"23193","17-01-2011",900,11,0.1,21.88,45,111.8,0.482
"23194","17-01-2011",1000,12,0.199,24.12,40.42,211.8,0.311
"23195","17-01-2011",1100,13,0.153,25.97,38.08,199.9,1.922
