"","FECHA","HORA","PM25","CO","T","HR","DV","VV"
"22801","01-01-2011",100,19,1,17.86,68.92,273.5,0.5869
"22802","01-01-2011",200,14,0.8,16.77,72.58,250.2,0.5267
"22803","01-01-2011",300,13,0.6,16.03,75,236.9,0.7172
"22804","01-01-2011",400,18,0.4,15.04,78.67,267.6,0.7381
"22805","01-01-2011",500,24,0.4,14.62,81,261.7,0.602
"22806","01-01-2011",600,17,0.5,15.52,77.92,337.3,0.4736
"22807","01-01-2011",700,20,0.5,17.91,68.92,265.4,0.6282
"22808","01-01-2011",800,19,0.4,19.96,62.5,233.8,0.7048
"22809","01-01-2011",900,22,0.4,22.42,54.83,203.6,0.8752
"22810","01-01-2011",1000,25,0.4,25.11,46.17,203.2,1.224
"22811","01-01-2011",1100,26,0.4,27.42,40,210.2,1.275
"22812","01-01-2011",1200,21,0.3,28.94,35.58,209.7,2.005
"22813","01-01-2011",1300,14,0.3,29.65,33.5,217.1,2.14
"22814","01-01-2011",1400,8,0.2,30.12,30.25,205.8,2.17
"22815","01-01-2011",1500,16,0.2,29.94,31.75,206.2,2.418
"22816","01-01-2011",1600,17,0.2,28.86,37.33,212.8,2.454
"22817","01-01-2011",1700,15,0.2,27.38,40.42,203.2,2.017
"22818","01-01-2011",1800,15,0.2,25.88,43.25,200.3,1.979
"22819","01-01-2011",1900,16,0.2,23.64,48.5,203.2,1.768
"22820","01-01-2011",2000,15,0.3,21.1,55.42,193.3,1.655
"22821","01-01-2011",2100,12,0.3,19.63,60.17,174.8,1.466
"22822","01-01-2011",2200,12,0.3,18.54,63.17,199.6,0.9988
"22823","01-01-2011",2300,12,0.4,18.09,65.33,226.3,0.5384
"22824","01-01-2011",0,10,0.3,17.71,65,212.3,0.2099
"22825","02-01-2011",100,10,0.2,17.04,68.17,233.7,0.7191
"22826","02-01-2011",200,12,0.2,16.18,72.5,262.2,0.7723
"22827","02-01-2011",300,10,0.3,15.96,72.75,227.6,0.4237
"22828","02-01-2011",400,9,0.3,15.47,73,238.2,0.658
"22829","02-01-2011",500,9,0.2,15.37,72.5,219.6,0.8713
"22830","02-01-2011",600,13,0.3,15.19,74.42,282.6,0.956
"22831","02-01-2011",700,14,0.3,16.64,69.75,235.3,1.193
"22832","02-01-2011",800,11,0.2,18.02,65,217.1,1.555
"22833","02-01-2011",900,10,0.2,19.34,60.75,214.4,1.586
"22834","02-01-2011",1000,13,0.2,21.37,53.67,192.8,1.314
"22835","02-01-2011",1100,13,0.2,23.09,48.42,214,1.542
"22836","02-01-2011",1200,14,0.2,24.72,43.92,186,1.932
"22837","02-01-2011",1300,12,0.2,25.72,40.42,210.7,2.093
"22838","02-01-2011",1400,10,0.2,26.27,38.83,219.5,1.922
"22839","02-01-2011",1500,11,0.2,26.36,38.25,212.3,2.082
"22840","02-01-2011",1600,10,0.2,25.69,39.92,212.8,2.041
"22841","02-01-2011",1700,14,0.2,24.05,44.67,205.5,2.228
"22842","02-01-2011",1800,15,0.2,22.62,48,200.4,1.824
"22843","02-01-2011",1900,13,0.2,20.74,53.92,210.2,1.531
"22844","02-01-2011",2000,13,0.3,19.4,59,193.8,1.382
"22845","02-01-2011",2100,9,0.2,18.26,62.75,192.1,1.375
"22846","02-01-2011",2200,10,0.3,17.17,66.33,195,1.135
"22847","02-01-2011",2300,6,0.2,16.34,68.5,188.3,1.293
"22848","02-01-2011",0,8,0.2,15.6,70.67,174.6,1.022
"22849","03-01-2011",100,6,0.1,14.95,73,199.8,0.9429
"22850","03-01-2011",200,6,0.1,14.52,74.42,192.6,0.7542
"22851","03-01-2011",300,8,0.1,14.2,75.17,228.5,0.6367
"22852","03-01-2011",400,8,0.2,14.07,75.75,235.6,0.3831
"22853","03-01-2011",500,9,0.2,13.96,75.42,10.36,0.5797
"22854","03-01-2011",600,13,0.3,15.09,72.58,17.94,0.8704
"22855","03-01-2011",700,10,0.3,17.41,62.42,26.93,0.5977
"22856","03-01-2011",800,14,0.3,19.18,57.83,55.32,0.2066
"22857","03-01-2011",900,16,0.3,20.78,53.33,302.4,0.9563
"22858","03-01-2011",1000,16,0.4,23.4,45.33,290,0.6412
"22859","03-01-2011",1100,16,0.4,24.96,41.08,267.5,0.7353
"22860","03-01-2011",1200,16,0.3,26.87,37,165.9,0.5326
"22861","03-01-2011",1300,18,0.3,28.18,34.17,208.8,1.444
"22862","03-01-2011",1400,15,0.3,28.43,34.58,201.5,2.204
"22863","03-01-2011",1500,10,0.2,27.84,35.5,229.7,2.663
"22864","03-01-2011",1600,8,0.3,27.33,35,218.2,2.343
"22865","03-01-2011",1700,10,0.2,25.82,36.83,225.3,2.111
"22866","03-01-2011",1800,15,0.3,23.42,41.92,208.8,1.927
"22867","03-01-2011",1900,14,0.4,21.02,48.58,187.8,2.197
"22868","03-01-2011",2000,13,0.3,19.11,54.83,191.4,1.996
"22869","03-01-2011",2100,9,0.3,18.09,58.58,192.1,1.338
"22870","03-01-2011",2200,10,0.3,17.62,60.25,184.8,1.088
"22871","03-01-2011",2300,8,0.2,16.41,65.08,201.1,1.546
"22872","03-01-2011",0,7,0.2,15.43,69.25,181.3,1.521
"22873","04-01-2011",100,3,0.1,14.82,70.92,160.2,1.605
"22874","04-01-2011",200,4,0.2,15.67,67.08,141.7,1.07
"22875","04-01-2011",300,3,0.3,15.92,64.67,162.7,0.7778
"22876","04-01-2011",400,5,0.2,15.3,66,213.1,1.508
"22877","04-01-2011",500,6,0.3,14.99,63.75,186.3,1.219
"22878","04-01-2011",600,9,0.3,15.26,78.42,166,0.5503
"22879","04-01-2011",700,7,0.3,15.89,60.67,51.93,0.7193
"22880","04-01-2011",800,9,0.3,16.52,58.75,305.5,0.8712
"22881","04-01-2011",900,11,0.4,17.43,56.25,16.61,0.1027
"22882","04-01-2011",1000,13,0.4,19.4,50.42,126.5,0.5191
"22883","04-01-2011",1100,10,0.3,20.9,44.58,193.3,0.7022
"22884","04-01-2011",1200,6,0.2,23.65,36,169.9,1.079
"22885","04-01-2011",1300,8,0.2,24.22,34.58,210,1.331
"22886","04-01-2011",1400,6,0.2,25.41,31.08,219.6,1.38
"22887","04-01-2011",1500,9,0.2,25.93,30.33,228.4,1.478
"22888","04-01-2011",1600,4,0.2,25.6,31,218.5,1.587
"22889","04-01-2011",1700,13,0.2,25.33,31.92,217.3,2.07
"22890","04-01-2011",1800,16,0.3,23.97,40.08,215.6,2.24
"22891","04-01-2011",1900,11,0.3,22.02,46.33,226.1,2.185
"22892","04-01-2011",2000,14,0.3,20.51,53.58,215,1.209
"22893","04-01-2011",2100,12,0.3,19.48,58.5,201,1.302
"22894","04-01-2011",2200,9,0.3,18.53,62.33,187.3,0.9063
"22895","04-01-2011",2300,7,0.3,17.66,65.25,245.1,0.533
"22896","04-01-2011",0,8,0.2,17.1,66.92,291.8,0.5808
"22897","05-01-2011",100,8,0.3,16.57,69.08,17.19,0.8077
"22898","05-01-2011",200,10,0.3,15.89,72.08,7.313,0.7123
"22899","05-01-2011",300,10,0.3,15.37,74.58,104,0.3994
"22900","05-01-2011",400,11,0.3,15,76,33.35,0.4384
"22901","05-01-2011",500,17,0.5,14.62,77.67,114.7,0.292
"22902","05-01-2011",600,22,0.5,16.27,71.5,327.6,0.4691
"22903","05-01-2011",700,16,0.5,18.93,60.83,16.78,0.5297
"22904","05-01-2011",800,16,0.4,20.68,53.75,306.6,0.8523
"22905","05-01-2011",900,16,0.4,22.65,46.08,207.4,0.6264
"22906","05-01-2011",1000,15,0.4,25.06,38.5,255.7,0.3885
"22907","05-01-2011",1100,14,0.4,27.02,32.58,323.9,1.092
"22908","05-01-2011",1200,18,0.4,29.92,25.92,285.6,0.3606
"22909","05-01-2011",1300,13,0.4,31.24,20.5,220.1,0.6457
"22910","05-01-2011",1400,7,0.2,31.88,17.5,225.5,1.632
"22911","05-01-2011",1500,19,0.3,32.14,17.75,208.7,1.829
"22912","05-01-2011",1600,24,0.3,31.91,20.17,200.3,1.911
"22913","05-01-2011",1700,15,0.3,31.51,21.08,199.5,1.735
"22914","05-01-2011",1800,11,0.3,30.27,22,215.8,1.876
"22915","05-01-2011",1900,23,0.3,28.02,27.67,221.7,1.743
"22916","05-01-2011",2000,20,0.4,25.94,34.67,181.8,1.313
"22917","05-01-2011",2100,16,0.4,24.48,38.67,183.3,1.256
"22918","05-01-2011",2200,15,0.4,23.35,41.42,175.3,0.866
"22919","05-01-2011",2300,16,0.4,22.14,45.17,191.8,0.3897
"22920","05-01-2011",0,15,0.5,21.29,47.83,22.66,0.4549
"22921","06-01-2011",100,18,0.5,20.46,51.33,11.28,0.7508
"22922","06-01-2011",200,22,0.5,19.45,56.58,256.3,0.2891
"22923","06-01-2011",300,18,0.4,18.5,61.25,339.4,0.3329
"22924","06-01-2011",400,18,0.4,18.23,60.67,353.3,0.7857
"22925","06-01-2011",500,24,0.5,17.76,63.92,340.1,0.4086
"22926","06-01-2011",600,28,0.6,19.12,59.92,291.2,0.618
"22927","06-01-2011",700,28,0.6,21.37,53.33,31.66,0.4967
"22928","06-01-2011",800,30,0.5,23.38,47.67,294.8,0.4654
"22929","06-01-2011",900,30,0.5,25.39,40.67,230.6,0.8371
"22930","06-01-2011",1000,29,0.4,27.13,36.25,252,1.078
"22931","06-01-2011",1100,28,0.3,28.64,33.17,225,1.751
"22932","06-01-2011",1200,15,0.3,29.42,31,223.1,2.039
"22933","06-01-2011",1300,9,0.3,29.97,27.42,215.3,2.379
"22934","06-01-2011",1400,19,0.3,30.38,26.42,210.3,2.297
"22935","06-01-2011",1500,26,0.3,29.74,30.33,221.9,2.361
"22936","06-01-2011",1600,28,0.3,28.2,37.33,210.5,2.485
"22937","06-01-2011",1700,19,0.3,26.39,42.5,212.9,2.336
"22938","06-01-2011",1800,22,0.4,24.57,48.17,200.3,2.114
"22939","06-01-2011",1900,16,0.3,21.92,58.33,188,1.915
"22940","06-01-2011",2000,13,0.3,19.91,65.08,194.8,1.689
"22941","06-01-2011",2100,11,0.3,18.92,68.58,181.2,1.761
"22942","06-01-2011",2200,11,0.3,17.75,73,197.9,1.215
"22943","06-01-2011",2300,9,0.3,16.84,76.42,220.2,1.14
"22944","06-01-2011",0,9,0.2,15.94,80.75,210.4,1.108
"22945","07-01-2011",100,9,0.2,15.38,83.08,218.6,0.8868
"22946","07-01-2011",200,8,0.2,14.65,86.33,244.5,0.6847
"22947","07-01-2011",300,9,0.2,14.29,88.17,269.5,0.787
"22948","07-01-2011",400,10,0.2,13.98,89.42,281.9,0.7499
"22949","07-01-2011",500,12,0.3,13.92,89.82,340.7,0.3852
"22950","07-01-2011",600,17,0.4,14.92,85.75,8.879,0.6442
"22951","07-01-2011",700,26,0.6,17.12,77.5,278.4,0.5714
"22952","07-01-2011",800,32,0.6,19.01,70.42,206.5,0.4735
"22953","07-01-2011",900,32,0.5,20.77,63.75,224.1,1.19
"22954","07-01-2011",1000,32,0.4,21.94,59.58,214,1.778
"22955","07-01-2011",1100,27,0.4,23.27,55.25,213.7,1.954
"22956","07-01-2011",1200,15,0.4,25.15,47.5,202.2,1.863
"22957","07-01-2011",1300,13,0.3,26.85,36.83,210.2,2.001
"22958","07-01-2011",1400,19,0.3,27.71,34.67,204.9,2.192
"22959","07-01-2011",1500,23,0.3,27.76,36.17,210.3,2.48
"22960","07-01-2011",1600,27,0.3,27.47,38.08,215.6,2.352
"22961","07-01-2011",1700,24,0.3,26.99,38.58,211.6,2.122
"22962","07-01-2011",1800,30,0.3,25.97,41.75,214.3,1.797
"22963","07-01-2011",1900,20,0.3,23.82,48.08,215.5,1.43
"22964","07-01-2011",2000,20,0.4,22.12,53.67,199.1,1.17
"22965","07-01-2011",2100,19,0.4,20.95,56.58,191.9,1.03
"22966","07-01-2011",2200,16,0.5,19.83,60.5,159.8,1.321
"22967","07-01-2011",2300,16,0.3,18.93,63.17,220.1,0.5225
"22968","07-01-2011",0,14,0.3,17.87,66.83,226.2,0.3413
"22969","08-01-2011",100,14,0.3,17.47,69,232.7,0.6351
"22970","08-01-2011",200,15,0.3,16.62,72.92,252.4,0.7347
"22971","08-01-2011",300,13,0.2,16.06,75.5,319.8,0.3609
"22972","08-01-2011",400,15,0.3,15.92,76.09,347.9,0.6428
"22973","08-01-2011",500,14,0.4,15.42,78.42,277.8,0.6455
"22974","08-01-2011",600,19,0.5,16.27,75.75,356.6,0.7871
"22975","08-01-2011",700,23,0.5,18.59,67,50.86,0.812
"22976","08-01-2011",800,26,0.4,21.12,58.83,284.9,0.6415
"22977","08-01-2011",900,29,0.4,23.5,51.42,230.7,0.9964
"22978","08-01-2011",1000,21,0.4,25.64,43.58,200.4,1.059
"22979","08-01-2011",1100,31,0.4,28.02,37.33,222.8,0.9413
"22980","08-01-2011",1200,26,0.3,29.27,35.42,200.6,1.563
"22981","08-01-2011",1300,17,0.3,30.46,32.08,195.1,1.902
"22982","08-01-2011",1400,26,0.3,31.52,28.25,205.6,1.886
"22983","08-01-2011",1500,11,0.2,31.64,27.25,223.9,2.227
"22984","08-01-2011",1600,14,0.2,31.45,26.67,223.9,2.258
"22985","08-01-2011",1700,9,0.2,30.42,28.25,214.4,2.106
"22986","08-01-2011",1800,17,0.2,28.88,30.17,215.8,2.038
"22987","08-01-2011",1900,24,0.3,26.83,35.08,202,1.641
"22988","08-01-2011",2000,18,0.3,24.43,43.42,183.9,1.714
"22989","08-01-2011",2100,17,0.4,22.89,48.75,165.7,1.795
"22990","08-01-2011",2200,13,0.4,21.83,51.67,151,1.36
"22991","08-01-2011",2300,17,0.7,21.47,52.33,141.3,0.8429
"22992","08-01-2011",0,11,0.5,20.85,50.5,257.6,0.5169
"22993","09-01-2011",100,20,0.5,20.03,54.75,358.8,0.8033
"22994","09-01-2011",200,22,0.7,19.19,60.92,20.35,0.09481
"22995","09-01-2011",300,20,0.7,18.72,59.33,330.2,0.2464
"22996","09-01-2011",400,24,0.7,18.44,62.58,16.69,0.7673
"22997","09-01-2011",500,23,0.7,18.07,64.75,42.53,0.2721
"22998","09-01-2011",600,30,0.8,18.34,64,59.71,0.1115
"22999","09-01-2011",700,34,0.9,20.57,56.75,300.8,0.656
"23000","09-01-2011",800,38,0.9,22.89,50.17,26.67,0.7197
"23001","09-01-2011",900,19,0.5,26.32,40.17,293.6,0.5926
"23002","09-01-2011",1000,24,0.3,28.57,35.08,258.9,0.7915
"23003","09-01-2011",1100,26,0.3,29.87,32.58,225.7,1.471
"23004","09-01-2011",1200,14,0.3,31.38,28,216.2,1.798
"23005","09-01-2011",1300,11,0.2,31.38,25.17,209.7,2.505
"23006","09-01-2011",1400,20,0.2,31.62,25.08,202.2,2.411
"23007","09-01-2011",1500,22,0.2,30.99,28,202.1,2.385
"23008","09-01-2011",1600,22,0.2,29.56,30.42,200.4,2.422
"23009","09-01-2011",1700,23,0.2,28.27,34.33,204.1,2.042
"23010","09-01-2011",1800,27,0.2,26,38.08,193.9,2.167
"23011","09-01-2011",1900,9,0.2,23.77,38.83,189.3,2.003
"23012","09-01-2011",2000,22,0.3,22.35,43.92,174.7,1.589
"23013","09-01-2011",2100,14,0.3,21.22,47.83,191,1.145
"23014","09-01-2011",2200,11,0.3,20.5,47.58,172.4,1.472
"23015","09-01-2011",2300,13,0.3,19.76,51,179.3,0.8917
"23016","09-01-2011",0,12,0.3,18.85,54.67,236.5,0.3833
"23017","10-01-2011",100,14,0.2,18.21,58.42,277.8,0.6339
"23018","10-01-2011",200,15,0.2,17.58,61.42,1.116,0.8915
"23019","10-01-2011",300,23,0.3,16.97,67.75,325.2,0.6081
"23020","10-01-2011",400,21,0.3,16.01,76.92,267.5,0.4912
"23021","10-01-2011",500,21,0.3,15.85,76.42,304.3,0.4684
"23022","10-01-2011",600,30,0.6,16.03,78.58,267.8,0.7902
"23023","10-01-2011",700,32,0.6,17.7,72.75,271.1,0.9895
"23024","10-01-2011",800,29,0.6,20.55,62.42,251,0.5191
"23025","10-01-2011",900,36,0.6,22.97,53.42,261,0.9427
"23026","10-01-2011",1000,26,0.4,25.68,42.75,231.3,1.177
"23027","10-01-2011",1100,27,0.4,27.01,38.08,227,1.696
"23028","10-01-2011",1200,22,0.3,29.22,32.5,206.2,1.521
"23029","10-01-2011",1300,26,0.3,30.31,31.67,215.8,1.988
"23030","10-01-2011",1400,22,0.3,30.81,31.17,215.7,2.346
"23031","10-01-2011",1500,17,0.3,30.38,29.83,209.7,2.457
"23032","10-01-2011",1600,22,0.3,29.68,31.33,196,2.324
"23033","10-01-2011",1700,20,0.3,27.46,35.33,205.7,2.469
"23034","10-01-2011",1800,20,0.3,25.55,39.42,202.6,2.132
"23035","10-01-2011",1900,14,0.3,23.44,42.67,185.2,1.739
"23036","10-01-2011",2000,15,0.3,21.28,50.5,185.9,1.532
"23037","10-01-2011",2100,17,0.3,20.02,54.17,179.7,1.247
"23038","10-01-2011",2200,12,0.3,19.32,56.17,171.5,1.008
"23039","10-01-2011",2300,13,0.3,18.74,57.33,201.7,0.8985
"23040","10-01-2011",0,12,0.2,17.39,64,226.6,0.7963
"23041","11-01-2011",100,12,0.2,16.25,69.08,254.1,0.5406
"23042","11-01-2011",200,11,0.2,15.58,72,277.7,0.5405
"23043","11-01-2011",300,12,0.2,15.22,73.75,287.5,0.7903
"23044","11-01-2011",400,12,0.2,14.54,77,289.6,0.7217
"23045","11-01-2011",500,12,0.3,14.26,78.75,285.7,0.5114
"23046","11-01-2011",600,19,0.5,15.33,75,289.2,0.5726
"23047","11-01-2011",700,29,0.9,18.29,64.25,272.1,0.7263
"23048","11-01-2011",800,35,0.9,20.27,58.17,269.6,0.9831
"23049","11-01-2011",900,35,0.7,22.96,49.17,298.1,0.8842
"23050","11-01-2011",1000,30,0.5,26.29,39.08,209.8,0.6432
"23051","11-01-2011",1100,32,0.4,28.46,35.17,237.8,0.9815
"23052","11-01-2011",1200,31,0.3,29.62,33.42,210.4,1.69
"23053","11-01-2011",1300,22,0.3,30.46,31.25,199.8,1.927
"23054","11-01-2011",1400,11,0.2,31.67,26.25,200.7,1.779
"23055","11-01-2011",1500,24,0.2,31.71,25.92,224.2,2.269
"23056","11-01-2011",1600,19,0.3,31.33,27.42,217.6,2.142
"23057","11-01-2011",1700,15,0.3,30.47,26.42,212.3,2.029
"23058","11-01-2011",1800,7,0.3,28.73,29.17,198.9,2.083
"23059","11-01-2011",1900,26,0.3,26.15,35.08,193.7,1.715
"23060","11-01-2011",2000,18,0.3,23.5,42.67,181.9,1.961
"23061","11-01-2011",2100,16,0.4,22.57,44.58,165,1.683
"23062","11-01-2011",2200,15,0.4,21.89,43.42,168.8,1.354
"23063","11-01-2011",2300,28,0.4,21.01,46,162.8,0.4063
"23064","11-01-2011",0,33,0.4,20.32,49.75,305.1,0.7548
"23065","12-01-2011",100,24,0.5,19.37,53.5,344.6,0.4191
"23066","12-01-2011",200,34,0.6,18.11,61,259.6,0.5459
"23067","12-01-2011",300,22,0.5,17.55,63.33,343,0.5774
"23068","12-01-2011",400,25,0.5,17.14,65.67,289.8,0.5123
"23069","12-01-2011",500,26,0.5,16.45,68.92,359.1,0.8745
"23070","12-01-2011",600,34,0.7,17.18,33.83,2.07,0.7064
"23071","12-01-2011",700,36,0.8,20.61,55.33,355.4,0.296
"23072","12-01-2011",800,40,0.7,22.98,47,241.3,0.5497
"23073","12-01-2011",900,38,0.6,25.38,39.83,215.6,0.7995
"23074","12-01-2011",1000,35,0.5,27.78,34.25,216.6,1.075
"23075","12-01-2011",1100,35,0.4,29.86,30.25,216,1.134
"23076","12-01-2011",1200,29,0.3,31.22,28,203.9,1.401
"23077","12-01-2011",1300,27,0.3,31.85,25.67,229.8,2.006
"23078","12-01-2011",1400,18,0.3,32.46,21.17,203.9,1.853
"23079","12-01-2011",1500,17,0.2,32.47,20.08,218.3,2.149
"23080","12-01-2011",1600,28,0.3,31.53,25.92,205,2.308
"23081","12-01-2011",1700,16,0.3,29.84,28.42,204.5,2.355
"23082","12-01-2011",1800,9,0.3,28.22,31,203.6,2.099
"23083","12-01-2011",1900,24,0.4,25.6,37.83,191.8,1.947
"23084","12-01-2011",2000,13,0.4,23.59,41.75,181.3,1.885
"23085","12-01-2011",2100,13,0.4,22.48,43.42,171,1.903
"23086","12-01-2011",2200,12,0.3,21.6,44.83,163,1.795
"23087","12-01-2011",2300,13,0.3,21.15,46.25,167.2,1.217
"23088","12-01-2011",0,17,0.4,20.81,49.67,137.1,1.093
"23089","13-01-2011",100,16,0.4,19.95,53.5,63.85,0.5326
"23090","13-01-2011",200,15,0.3,18.88,57,271.5,0.6816
"23091","13-01-2011",300,18,0.3,17.94,62.25,312.5,0.535
"23092","13-01-2011",400,29,0.4,17.21,66.75,347.1,0.5218
"23093","13-01-2011",500,27,0.4,16.98,67.83,330.3,0.4583
"23094","13-01-2011",600,30,0.7,17.52,66.42,353.4,0.4383
"23095","13-01-2011",700,34,0.7,20.55,55.33,302.9,0.9507
"23096","13-01-2011",800,37,0.8,22.47,51,290.5,0.7613
"23097","13-01-2011",900,31,0.5,24.72,42.58,275.9,1.173
"23098","13-01-2011",1000,32,0.4,26.92,37.5,236.6,1.114
"23099","13-01-2011",1100,25,0.3,28.62,33.5,212.7,1.38
"23100","13-01-2011",1200,21,0.2,29.04,33.33,216.6,2.26
"23101","13-01-2011",1300,13,0.2,28.85,32.83,213.4,2.478
"23102","13-01-2011",1400,21,0.3,29.16,32.25,203,2.582
"23103","13-01-2011",1500,15,0.2,29.27,31,208.8,2.31
"23104","13-01-2011",1600,13,0.2,29.17,30,210.1,2.287
"23105","13-01-2011",1700,10,0.3,28.14,31.08,204.6,2.274
"23106","13-01-2011",1800,7,0.3,27.09,31.5,192.6,2.143
"23107","13-01-2011",1900,18,0.3,24.36,37.25,203.4,1.654
"23108","13-01-2011",2000,13,0.3,22.34,41.92,180,1.751
"23109","13-01-2011",2100,18,0.3,21.29,48.5,184.5,1.3
"23110","13-01-2011",2200,14,0.2,20.49,53.42,182.6,1.299
"23111","13-01-2011",2300,11,0.3,19.96,55.83,183.8,0.9792
"23112","13-01-2011",0,8,0.2,19.31,57.5,215.8,0.6614
"23113","14-01-2011",100,11,0.2,18.62,61.42,277.9,0.6519
"23114","14-01-2011",200,9,0.2,17.99,63.67,282,0.8188
"23115","14-01-2011",300,11,0.2,17.27,66,326.8,0.5246
"23116","14-01-2011",400,12,0.3,16.87,68,331.1,0.3624
"23117","14-01-2011",500,16,0.4,16.77,67.92,28.52,0.5147
"23118","14-01-2011",600,22,0.6,17.38,67.25,299.9,0.4077
"23119","14-01-2011",700,26,0.7,19.7,60,284.5,0.9829
"23120","14-01-2011",800,26,0.7,22.37,51,247.4,0.4219
"23121","14-01-2011",900,30,0.7,24.92,43.08,252.7,0.8385
"23122","14-01-2011",1000,27,0.5,27.08,37.58,226.5,0.7787
"23123","14-01-2011",1100,25,0.4,28.89,33.75,206,1.376
"23124","14-01-2011",1200,23,0.3,30.54,31.75,214.8,1.592
"23125","14-01-2011",1300,19,0.3,31.45,29.92,204.1,2.016
"23126","14-01-2011",1400,11,0.3,31.49,26.58,222.3,2.42
"23127","14-01-2011",1500,18,0.3,32.01,25.67,226.3,2.39
"23128","14-01-2011",1600,15,0.3,31.42,27.67,215.9,2.362
"23129","14-01-2011",1700,5,0.3,30.01,27.42,214.2,2.193
"23130","14-01-2011",1800,5,0.3,28.61,25.58,207.1,1.963
"23131","14-01-2011",1900,10,0.4,25.7,27.67,189.8,1.938
"23132","14-01-2011",2000,14,0.4,23.11,31.42,177.5,2.301
"23133","14-01-2011",2100,12,0.3,22.05,36,173.4,1.589
"23134","14-01-2011",2200,11,0.3,20.89,41.42,197,1.024
"23135","14-01-2011",2300,6,0.3,20.16,44.17,182.5,1.222
"23136","14-01-2011",0,4,0.2,19.32,46,188.5,0.877
"23137","15-01-2011",100,4,0.3,18.61,48.67,123.7,0.4039
"23138","15-01-2011",200,10,0.4,17.67,53.75,298.6,0.2361
"23139","15-01-2011",300,10,0.3,17.22,57.17,336.5,0.7939
"23140","15-01-2011",400,9,0.4,16.59,60.25,14.2,0.7707
"23141","15-01-2011",500,14,0.5,16.24,62.08,356,0.668
"23142","15-01-2011",600,17,0.6,16.97,60.67,31.19,0.4852
"23143","15-01-2011",700,13,0.4,20.41,47.5,336.6,0.5629
"23144","15-01-2011",800,11,0.3,22.34,40.25,309.2,0.5805
"23145","15-01-2011",900,16,0.4,24.9,34.83,288.8,0.8625
"23146","15-01-2011",1000,21,0.4,26.58,32.75,216.1,1.495
"23147","15-01-2011",1100,18,0.3,27.18,32.58,206.9,2.017
"23148","15-01-2011",1200,13,0.2,27.9,32.58,203.5,2.429
"23149","15-01-2011",1300,17,0.2,28.53,31.92,220.1,2.346
"23150","15-01-2011",1400,12,0.2,28.7,30.58,209.3,2.465
"23151","15-01-2011",1500,18,0.2,28.9,30.33,211.8,2.254
"23152","15-01-2011",1600,17,0.2,27.07,33.58,218.8,2.976
"23153","15-01-2011",1700,12,0.2,25.38,34.33,206.8,2.312
"23154","15-01-2011",1800,7,0.2,24.32,33.25,195.4,1.834
"23155","15-01-2011",1900,16,0.2,22.17,35.58,191,1.883
"23156","15-01-2011",2000,8,0.2,19.7,39,192.7,1.971
"23157","15-01-2011",2100,3,0.2,18.6,37.09,181.8,1.333
"23158","15-01-2011",2200,7,0.2,18.12,37.17,204,0.9168
"23159","15-01-2011",2300,9,0.2,17.46,36.25,185.8,1.541
"23160","15-01-2011",0,1,0.2,16.71,35.5,177.9,1.047
"23161","16-01-2011",100,17,0.2,16.21,41.92,156.7,1.164
"23162","16-01-2011",200,9,0.2,15.87,46.5,159.6,0.5706
"23163","16-01-2011",300,8,0.2,15.64,52.25,125,0.9783
"23164","16-01-2011",400,8,0.2,15.08,55.75,47.43,0.174
"23165","16-01-2011",500,12,0.4,13.78,59,273.2,0.8065
"23166","16-01-2011",600,16,0.4,13.78,58.42,18.54,0.215
"23167","16-01-2011",700,13,0.3,16.69,48,28.79,0.8368
"23168","16-01-2011",800,12,0.3,18.77,42.42,52.43,0.558
"23169","16-01-2011",900,10,0.2,20.63,38.17,196.9,0.8134
"23170","16-01-2011",1000,12,0.2,22.69,34,217,0.9997
"23171","16-01-2011",1100,10,0.2,24.12,30.5,207.3,1.253
"23172","16-01-2011",1200,10,0.2,25.81,28.83,216.2,1.308
"23173","16-01-2011",1300,4,0.1,26.73,25.58,213.1,1.989
"23174","16-01-2011",1400,16,0.1,27.48,27.08,192.4,1.964
"23175","16-01-2011",1500,9,0.2,27.72,30.25,210.1,1.996
"23176","16-01-2011",1600,6,0.2,27.66,31.58,220.4,1.94
"23177","16-01-2011",1700,8,0.2,27.57,31.83,219.8,1.636
"23178","16-01-2011",1800,12,0.2,26.66,33.42,221.2,2.13
"23179","16-01-2011",1900,14,0.2,24.06,38.83,217.4,1.974
"23180","16-01-2011",2000,16,0.2,21.55,47.33,203.7,1.466
"23181","16-01-2011",2100,9,0.2,19.64,51.67,182.4,1.556
"23182","16-01-2011",2200,6,0.2,18.8,53.75,172.3,0.9034
"23183","16-01-2011",2300,10,0.2,18.08,55.25,208.1,0.7966
"23184","16-01-2011",0,9,0.2,17.55,57.08,252.9,0.9841
"23185","17-01-2011",100,7,0.2,16.56,59.83,268.4,0.6507
"23186","17-01-2011",200,9,0.2,15.83,62.42,286.7,0.3621
"23187","17-01-2011",300,9,0.2,15.29,64.42,10.14,0.7361
"23188","17-01-2011",400,7,0.2,14.9,64.33,342.7,0.9371
"23189","17-01-2011",500,14,0.3,14.56,65.42,99.58,0.3412
"23190","17-01-2011",600,20,0.4,15.38,63.58,357.5,0.5447
"23191","17-01-2011",700,18,0.5,17.61,56.75,23.3,1.09
"23192","17-01-2011",800,13,0.3,19.88,49.42,318.4,0.7992
